date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:01:37	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-65dcbcb9-7b16e4d89f4ceeda;gz%22	https://invistory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	D:/YUHA1/Undangan/invistory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:37	80474/80474	---M-Z	200	added ('OK')	text/css	etag:%2213a5a-64dbce43-e3f30d95d962658f;gz%22	https://invistory.com/wp-content/plugins/wpforms/assets/pro/css/fields/phone/intl-tel-input.min.css?ver=18.1.6	D:/YUHA1/Undangan/invistory.com/wp-content/plugins/wpforms/assets/pro/css/fields/phone/intl-tel-input.minca8e.css	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:38	12444/12444	---M-Z	200	added ('OK')	application/x-javascript	etag:%22309c-62d83dc0-71a40c3a8791a978;gz%22	https://invistory.com/wp-content/plugins/copy-the-code/assets/js/copy-the-code.js?ver=2.2.2	D:/YUHA1/Undangan/invistory.com/wp-content/plugins/copy-the-code/assets/js/copy-the-code605a.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:38	2288/2288	---M-Z	200	added ('OK')	application/x-javascript	etag:%228f0-64df2b24-725047c5465005d6;gz%22	https://invistory.com/wp-content/plugins/dynamicconditions/Public/js/dynamic-conditions-public.js?ver=1.6.2	D:/YUHA1/Undangan/invistory.com/wp-content/plugins/dynamicconditions/Public/js/dynamic-conditions-public1f22.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:38	13550/13550	---M-Z	200	added ('OK')	application/x-javascript	etag:%2234ee-65dcc6b4-d2aea6ead96503ee;gz%22	https://invistory.com/wp-content/plugins/embedpress/assets/js/pdfobject.min.js?ver=3.9.10	D:/YUHA1/Undangan/invistory.com/wp-content/plugins/embedpress/assets/js/pdfobject.min8946.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:38	9064/9064	---M-Z	200	added ('OK')	application/x-javascript	etag:%222368-65dcc6b4-ba1f600bd8f76b0;gz%22	https://invistory.com/wp-content/plugins/embedpress/assets/js/initplyr.js?ver=3.9.10	D:/YUHA1/Undangan/invistory.com/wp-content/plugins/embedpress/assets/js/initplyr8946.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:39	21712/21712	---M-Z	200	added ('OK')	application/x-javascript	etag:%2254d0-65dcc6b4-bae32c086253d528;gz%22	https://invistory.com/wp-content/plugins/embedpress/assets/js/front.js?ver=3.9.10	D:/YUHA1/Undangan/invistory.com/wp-content/plugins/embedpress/assets/js/front8946.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:39	37626/37626	---M-Z	200	added ('OK')	application/x-javascript	etag:%2292fa-65dcc6b4-a3d5d2fd18f3c43b;gz%22	https://invistory.com/wp-content/plugins/embedpress/assets/js/vimeo-player.js?ver=3.9.10	D:/YUHA1/Undangan/invistory.com/wp-content/plugins/embedpress/assets/js/vimeo-player8946.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:39	71098/71098	---M-Z	200	added ('OK')	application/x-javascript	etag:%22115ba-62fe18c8-e3f1c84b36684e4c;gz%22	https://invistory.com/wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/vendor/lodash.minf492.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:39	6475/6475	---M-Z	200	added ('OK')	application/x-javascript	etag:%22194b-62fe18c8-ce16f81f0b14975;gz%22	https://invistory.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:40	19142/19142	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ac6-62fe18c8-2c3c0eadddd6a418;gz%22	https://invistory.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:40	11324/11324	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c3c-62fe18c8-3aa70c561f0bf0f1;gz%22	https://invistory.com/wp-includes/js/dist/vendor/react.min.js?ver=17.0.1	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/vendor/react.minbc7c.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:40	4910/4910	---M-Z	200	added ('OK')	application/x-javascript	etag:%22132e-62fe18c8-d09e16bf93d9b758;gz%22	https://invistory.com/wp-includes/js/dist/hooks.min.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/hooks.mincbb5.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:40	812/812	---M-Z	200	added ('OK')	application/x-javascript	etag:%2232c-62fe18c7-dc02dff3894e9071;gz%22	https://invistory.com/wp-includes/js/dist/deprecated.min.js?ver=96593d5d272d008fbcb6912fa0b86778	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/deprecated.min7e39.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:41	12690/12690	---M-Z	200	added ('OK')	application/x-javascript	etag:%223192-62fe18c8-8e47f2a4cc38ab0b;gz%22	https://invistory.com/wp-includes/js/dist/dom.min.js?ver=3c10edc1abf3fbbc79f17fd7d1d332eb	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/dom.min5bbc.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:41	118430/118430	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ce9e-62fe18c8-75639fab4c209cfe;gz%22	https://invistory.com/wp-includes/js/dist/vendor/react-dom.min.js?ver=17.0.1	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/vendor/react-dom.minbc7c.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:41	1139/1139	---M-Z	200	added ('OK')	application/x-javascript	etag:%22473-62fe18c7-9eb83d8b136b32be;gz%22	https://invistory.com/wp-includes/js/dist/escape-html.min.js?ver=00a5735837e9efe13da1d979f16a7105	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/escape-html.min7a51.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:42	10960/10960	---M-Z	200	added ('OK')	application/x-javascript	etag:%222ad0-62fe18c8-12f6c9483b74cc98;gz%22	https://invistory.com/wp-includes/js/dist/element.min.js?ver=3dfdc75a0abf30f057df44e9a39abe5b	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/element.min6838.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:42	1097/1097	---M-Z	200	added ('OK')	application/x-javascript	etag:%22449-62fe18c8-f4656fac50eb1a6e;gz%22	https://invistory.com/wp-includes/js/dist/is-shallow-equal.min.js?ver=649feec00389556f8015a6b97efc1cb1	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/is-shallow-equal.min2076.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:42	10222/10222	---M-Z	200	added ('OK')	application/x-javascript	etag:%2227ee-62fe18c8-1875f8fdf266b3e9;gz%22	https://invistory.com/wp-includes/js/dist/i18n.min.js?ver=ebee46757c6a411e38fd079a7ac71d94	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/i18n.min771a.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:42	3169/3169	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c61-62fe18c7-4f19e41fd587a56a;gz%22	https://invistory.com/wp-includes/js/dist/keycodes.min.js?ver=84a0e6bbcf0b9e1ea0184c3f2bf28022	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/keycodes.min0597.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:43	1061/1061	---M-Z	200	added ('OK')	application/x-javascript	etag:%22425-62fe18c7-935d0f5d1143111f;gz%22	https://invistory.com/wp-includes/js/dist/priority-queue.min.js?ver=efad6460ae6b28406d39866cb10731e0	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/priority-queue.min5ca8.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:43	33896/33896	---M-Z	200	added ('OK')	application/x-javascript	etag:%228468-62fe18c7-56ef853d401750e5;gz%22	https://invistory.com/wp-includes/js/dist/compose.min.js?ver=e52c48958a19b766c6a9d28c02d53575	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/compose.min0fbb.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:43	8907/8907	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222cb-66178c71-2bea47459ffa0b5f;gz%22	https://invistory.com/wp-includes/js/dist/redux-routine.min.js?ver=2eb6a5f6aade771228f8b17b70260a17	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/redux-routine.min5bcb.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
22:01:43	27801/27801	---M-Z	200	added ('OK')	application/x-javascript	etag:%226c99-62fe18c8-cfe69de3e04b5d46;gz%22	https://invistory.com/wp-includes/js/dist/data.min.js?ver=f00f0b446f3f24f5aac2f66ac3d32ce4	D:/YUHA1/Undangan/invistory.com/wp-includes/js/dist/data.mincc58.js	(from https://invistory.com/wedding-invitation-premium-f/?u=Invistory)
